InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
66_EANVERNESS_1657,66,1657,Dalwhinnie Distillers Edtion,750mL,3960,DIAGEO NORTH AMERICA INC   ,10936,2024-06-27,2024-07-05,2024-07-16,2024-08-13,51.46,6,308.76,1
60_IRRAGIN_3598,60,3598,Ice Pik Vodka,750mL,8150,SEA HAGG DISTILLERY LLC    ,12207,2024-09-21,2024-09-27,2024-10-03,2024-11-18,10.21,12,122.52,1
58_HARTLEPOOL_2755,58,2755,Johnnie Walker Red Label,750mL,3960,DIAGEO NORTH AMERICA INC   ,9018,2024-02-21,2024-03-03,2024-03-10,2024-04-09,19.68,1,19.68,1
27_MOUNTMEND_6879,27,6879,Maurice's Mentholated Mint,50mL,9552,M S WALKER INC             ,10383,2024-05-25,2024-06-02,2024-06-10,2024-07-16,0.74,120,88.8,1
77_TAMWORTH_5111,77,5111,Dr McGillicuddy's Mentholmnt,50mL,8004,SAZERAC CO INC             ,8611,2024-01-24,2024-02-04,2024-02-10,2024-03-18,0.72,69,49.68,1
55_DRY GULCH_5445,55,5445,Jagermeister Liqueur,750mL,3089,SIDNEY FRANK IMPORTING CO  ,10215,2024-05-13,2024-05-17,2024-05-26,2024-07-09,11.76,11,129.36,1
8_ALNERWICK_11219,8,11219,Josh Cellars Cab Svgn Sonoma,750mL,4425,MARTIGNETTI COMPANIES,10247,2024-05-16,2024-05-26,2024-06-07,2024-07-05,8.44,4,33.76,2
5_SUTTON_5921,5,5921,RumChata Liqueur,750mL,6213,MHW LTD                    ,10502,2024-06-02,2024-06-10,2024-06-13,2024-07-16,14.81,5,74.05,1
10_HORNSEY_8512,10,8512,Baileys Irish Cream,750mL,3960,DIAGEO NORTH AMERICA INC   ,11907,2024-09-01,2024-09-07,2024-09-13,2024-10-19,14.72,13,191.36,1
43_WOLFORD_5299,43,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,10666,2024-06-14,2024-06-22,2024-07-04,2024-08-08,15.26,5,76.3,1
69_MOUNTMEND_3276,69,3276,Gordons London Dry,1.75L,3960,DIAGEO NORTH AMERICA INC   ,9766,2024-04-13,2024-04-21,2024-05-01,2024-06-02,9.62,6,57.72,1
25_CAERSHIRE_38370,25,38370,Oyster Bay Svgn Bl Marlboro,750mL,4425,MARTIGNETTI COMPANIES,8726,2024-02-01,2024-02-12,2024-02-17,2024-03-24,6.59,7,46.13,2
67_EANVERNESS_3452,67,3452,Vanya Light Vodka,1.75L,9552,M S WALKER INC             ,11942,2024-09-04,2024-09-15,2024-09-27,2024-11-01,5.55,5,27.75,1
76_DONCASTER_3929,76,3929,Los Amantes Mezcal,750mL,6785,PALM BAY INTERNATIONAL INC ,11450,2024-08-01,2024-08-10,2024-08-23,2024-09-29,31.15,6,186.9,1
52_GRAYCOTT_3802,52,3802,Three Olives Vodka,1.75L,7245,PROXIMO SPIRITS INC.       ,13363,2024-12-05,2024-12-16,2024-12-20,2025-02-02,13.43,12,161.16,1
14_BROMWICH_3788,14,3788,Patron Silver Tequila,375mL,9165,ULTRA BEVERAGE COMPANY LLP ,11560,2024-08-08,2024-08-15,2024-08-27,2024-10-03,19.99,11,219.89,1
30_CULCHETH_13662,30,13662,Duckhorn Decoy Svgn Bl,750mL,4425,MARTIGNETTI COMPANIES,12848,2024-10-31,2024-11-07,2024-11-20,2024-12-21,9.43,12,113.16,2
62_KILMARNOCK_42764,62,42764,14 Hands Cab Svgn Wash,750mL,8673,STE MICHELLE WINE ESTATES  ,12685,2024-10-19,2024-10-26,2024-11-05,2024-12-14,6.09,12,73.08,2
17_OLDHAM_20731,17,20731,Villa Jolanda Strwby Moscato,750mL,7153,PINE STATE TRADING CO      ,11760,2024-08-22,2024-09-01,2024-09-12,2024-10-09,5.95,11,65.45,2
23_ARBINGTON_3921,23,3921,Espolon Reposado Tequila,750mL,11567,CAMPARI AMERICA            ,11545,2024-08-08,2024-08-18,2024-08-29,2024-10-07,17.9,6,107.4,1
38_GOULCREST_6481,38,6481,Korbel Natural,750mL,1128,BROWN-FORMAN CORP          ,13642,2024-12-23,2024-12-26,2025-01-07,2025-02-17,10.13,15,151.95,2
44_PORTHCRAWL_19870,44,19870,Yellow Tail Sangria,1.5L,4425,MARTIGNETTI COMPANIES,12318,2024-09-25,2024-10-03,2024-10-17,2024-11-12,5.89,6,35.34,2
19_WINTERVALE_28947,19,28947,R M Woodbridge Merlot Cal,1.5L,1392,CONSTELLATION BRANDS INC   ,11883,2024-08-31,2024-09-06,2024-09-14,2024-10-30,5.91,10,59.1,2
71_CLARCTON_20862,71,20862,W Hill Est Cab Svgn No Cst,750mL,3252,E & J GALLO WINERY         ,12113,2024-09-15,2024-09-22,2024-10-01,2024-11-04,8.55,11,94.05,2
2_ASHBORNE_8346,2,8346,Marques de Riscal Rioja Red,750mL,8320,SHAW ROSS INT L IMP LTD    ,13496,2024-12-13,2024-12-22,2025-01-02,2025-02-01,9.93,11,109.23,2
66_EANVERNESS_4833,66,4833,Plantation Original Dark Rum,750mL,9552,M S WALKER INC             ,10488,2024-06-01,2024-06-06,2024-06-20,2024-07-20,10.78,6,64.68,1
36_LEWES_4945,36,4945,Jacquin Ginger Brandy,750mL,4380,CHARLES JACQUIN ET CIE INC ,8761,2024-02-03,2024-02-11,2024-02-23,2024-03-17,7.47,12,89.64,1
76_DONCASTER_35088,76,35088,Newport Vyds Great White RI,750mL,7153,PINE STATE TRADING CO      ,12032,2024-09-09,2024-09-12,2024-09-19,2024-10-23,5.8,12,69.6,2
12_LEESIDE_1269,12,1269,Jeffersons Bourbon,750mL,1485,CASTLE BRANDS CORP.        ,13553,2024-12-18,2024-12-30,2025-01-07,2025-02-11,19.11,6,114.66,1
75_BARNCOMBE_3253,75,3253,Gilbeys London Dry,1.75L,12546,JIM BEAM BRANDS COMPANY    ,12935,2024-11-06,2024-11-17,2024-11-28,2024-12-28,9.08,4,36.32,1
76_DONCASTER_14624,76,14624,The Naked Grape Pnt Nr,750mL,3252,E & J GALLO WINERY         ,12932,2024-11-06,2024-11-16,2024-11-22,2024-12-24,4.57,12,54.84,2
38_GOULCREST_2518,38,2518,Woodford Reserve Double Oak,750mL,1128,BROWN-FORMAN CORP          ,13468,2024-12-12,2024-12-23,2024-12-28,2025-02-07,36.49,6,218.94,1
55_DRY GULCH_1956,55,1956,Balvenie 12 Yr Doublewood S,750mL,3664,WILLIAM GRANT & SONS INC   ,13065,2024-11-14,2024-11-23,2024-12-05,2025-01-03,39.99,10,399.9,1
49_GARIGILL_508,49,508,Bacardi Superior Rum,Liter,480,BACARDI USA INC            ,11491,2024-08-04,2024-08-12,2024-08-17,2024-09-20,9.77,12,117.24,1
43_WOLFORD_6864,43,6864,St Francis Chard,750mL,4692,KOBRAND CORPORATION        ,11268,2024-07-19,2024-07-27,2024-08-06,2024-09-02,5.51,12,66.12,2
64_CESTERFIELD_1180,64,1180,Evan Williams Black Label B,1.75L,3924,HEAVEN HILL DISTILLERIES   ,13229,2024-11-25,2024-11-29,2024-12-12,2025-01-10,13.07,5,65.35,1
71_CLARCTON_6724,71,6724,Black Opal Cashmore Cab Svgn,750mL,9819,TREASURY WINE ESTATES      ,11455,2024-08-01,2024-08-08,2024-08-17,2024-09-28,4.63,11,50.93,2
11_CARDEND_4437,11,4437,Mount Gay Eclipse,1.75L,7239,REMY COINTREAU USA INC     ,8229,2023-12-28,2024-01-05,2024-01-13,2024-02-13,23.48,6,140.88,1
16_LUNDY_40098,16,40098,Black Box Merlot Cal,3L,1392,CONSTELLATION BRANDS INC   ,12792,2024-10-27,2024-11-05,2024-11-08,2024-12-16,10.38,6,62.28,2
76_DONCASTER_14539,76,14539,Dom de Dionysos La Deveze,750mL,4425,MARTIGNETTI COMPANIES,8529,2024-01-18,2024-01-25,2024-02-09,2024-03-05,10.06,11,110.66,2
8_ALNERWICK_24567,8,24567,Ravenswood Mendocino OV Znfd,750mL,1392,CONSTELLATION BRANDS INC   ,8897,2024-02-12,2024-02-16,2024-02-23,2024-04-10,9.08,12,108.96,2
31_HORNSEY_2117,31,2117,Black Velvet Traveler,750mL,1392,CONSTELLATION BRANDS INC   ,9623,2024-04-03,2024-04-14,2024-04-23,2024-05-24,5.88,11,64.68,1
56_BEGGAR'S HOLE_17748,56,17748,Black Box Pnt Grigio,500mL,1392,CONSTELLATION BRANDS INC   ,8981,2024-02-18,2024-02-25,2024-03-06,2024-04-17,2.75,12,33.0,2
68_SOLARIS_3857,68,3857,Grey Goose Vodka,1.75L,480,BACARDI USA INC            ,12988,2024-11-09,2024-11-16,2024-11-25,2024-12-22,38.27,5,191.35,1
7_STANMORE_25021,7,25021,Mark West Black Pnt Nr,750mL,1392,CONSTELLATION BRANDS INC   ,11793,2024-08-24,2024-09-02,2024-09-13,2024-10-08,7.28,12,87.36,2
33_HORNSEY_3762,33,3762,Patron Silver Tequila,50mL,9165,ULTRA BEVERAGE COMPANY LLP ,9298,2024-03-10,2024-03-17,2024-03-22,2024-04-21,4.61,59,271.99,1
54_GUTHRAM_16837,54,16837,Beringer Classic Pink Moscat,750mL,9819,TREASURY WINE ESTATES      ,10932,2024-06-26,2024-07-05,2024-07-13,2024-08-17,3.42,9,30.78,2
38_GOULCREST_3769,38,3769,Jenkins Vodka,1.75L,9552,M S WALKER INC             ,9571,2024-03-30,2024-04-07,2024-04-16,2024-05-28,7.02,3,21.06,1
76_DONCASTER_7353,76,7353,1800 Ultimate Peach Margrita,1.75L,7245,PROXIMO SPIRITS INC.       ,11291,2024-07-20,2024-07-26,2024-08-07,2024-09-08,12.02,5,60.1,1
49_GARIGILL_46934,49,46934,Silver Palm Nth Cst Cab Svgn,750mL,9552,M S WALKER INC             ,13614,2024-12-21,2024-12-27,2025-01-07,2025-02-17,10.31,30,309.3,2
69_MOUNTMEND_33965,69,33965,Castellare Chianti Clsc,750mL,2000,SOUTHERN WINE & SPIRITS NE ,8668,2024-01-27,2024-02-04,2024-02-10,2024-03-17,13.72,12,164.64,2
14_BROMWICH_3639,14,3639,Burnetts Peach Vodka,1.75L,3924,HEAVEN HILL DISTILLERIES   ,8472,2024-01-14,2024-01-18,2024-01-26,2024-03-06,7.14,5,35.7,1
9_BLACKPOOL_4291,9,4291,Ronrico Gold,1.75L,12546,JIM BEAM BRANDS COMPANY    ,12523,2024-10-09,2024-10-17,2024-10-30,2024-12-06,10.39,6,62.34,1
24_PALPERROTH_3747,24,3747,Gordons Vodka Traveler,750mL,3960,DIAGEO NORTH AMERICA INC   ,10126,2024-05-09,2024-05-19,2024-05-31,2024-07-04,5.18,12,62.16,1
11_CARDEND_40545,11,40545,Whitehaven Svgn Bl Marlboro,750mL,3252,E & J GALLO WINERY         ,11528,2024-08-07,2024-08-15,2024-08-26,2024-10-09,9.93,3,29.79,2
11_CARDEND_7070,11,7070,Skinnygirl Margarita Wtrmn/L,750mL,12546,JIM BEAM BRANDS COMPANY    ,13325,2024-12-02,2024-12-05,2024-12-13,2025-01-23,9.35,12,112.2,1
68_SOLARIS_6351,68,6351,Kendall Jackson Vntr RSV Cab,750mL,10000,MAJESTIC FINE WINES        ,11434,2024-07-31,2024-08-09,2024-08-22,2024-09-23,11.18,10,111.8,2
9_BLACKPOOL_1770,9,1770,Jack Daniels Tennessee Fire,1.75L,1128,BROWN-FORMAN CORP          ,10035,2024-05-02,2024-05-09,2024-05-22,2024-07-03,26.42,5,132.1,1
34_PITMERDEN_3529,34,3529,U V Vodka,1.75L,9206,PHILLIPS PRODUCTS CO.      ,11892,2024-08-31,2024-09-05,2024-09-12,2024-10-21,10.14,5,50.7,1
28_LARNWICK_1233,28,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,13288,2024-11-30,2024-12-05,2024-12-19,2025-01-29,26.27,42,1103.34,1
66_EANVERNESS_3643,66,3643,Caldwells Vodka,1.75L,9552,M S WALKER INC             ,11692,2024-08-17,2024-08-26,2024-08-31,2024-10-16,7.71,2,15.42,1
23_ARBINGTON_6682,23,6682,R M Woodbridge Chard Cal,1.5L,1392,CONSTELLATION BRANDS INC   ,13163,2024-11-22,2024-12-01,2024-12-13,2025-01-08,6.03,25,150.75,2
75_BARNCOMBE_3682,75,3682,Belvedere Vodka,750mL,8112,MOET HENNESSY USA INC      ,8661,2024-01-27,2024-02-02,2024-02-10,2024-03-19,16.66,6,99.96,1
74_PAENTMARWY_3652,74,3652,Ciroc Pineapple Vodka,1.75L,3960,DIAGEO NORTH AMERICA INC   ,10566,2024-06-07,2024-06-16,2024-06-20,2024-08-04,37.79,18,680.22,1
70_KELD_14701,70,14701,Cupcake Red Velvet,750mL,9815,WINE GROUP INC             ,13353,2024-12-04,2024-12-16,2024-12-23,2025-01-21,4.57,8,36.56,2
34_PITMERDEN_5444,34,5444,E & J Superior RSV VSOP,1.75L,3252,E & J GALLO WINERY         ,10781,2024-06-22,2024-06-27,2024-07-07,2024-08-08,14.49,5,72.45,1
23_ARBINGTON_24778,23,24778,Rocca Delle Macie Chianti C,1.5L,6785,PALM BAY INTERNATIONAL INC ,12158,2024-09-18,2024-09-29,2024-10-07,2024-11-19,14.66,6,87.96,2
69_MOUNTMEND_26013,69,26013,Toad Hollow Cab Svgn Lodi,750mL,9552,M S WALKER INC             ,12276,2024-09-23,2024-10-02,2024-10-11,2024-11-09,10.96,96,1052.16,2
39_EASTHALLOW_3405,39,3405,Tito's Handmade Vodka,1.75L,4425,MARTIGNETTI COMPANIES,12711,2024-10-21,2024-10-25,2024-11-06,2024-12-08,23.19,6,139.14,1
34_PITMERDEN_19848,34,19848,Carnivor Cab Svgn,750mL,3252,E & J GALLO WINERY         ,12113,2024-09-15,2024-09-19,2024-10-01,2024-11-04,5.33,7,37.31,2
4_EANVERNESS_3680,4,3680,Stolichnaya Ohranj,1.75L,8664,"STOLI GROUP,(USA) LLC      ",11422,2024-07-29,2024-08-02,2024-08-15,2024-09-18,18.93,12,227.16,1
11_CARDEND_13665,11,13665,Josh Cellars Chard,750mL,4425,MARTIGNETTI COMPANIES,13652,2024-12-23,2024-12-29,2025-01-09,2025-02-18,8.96,12,107.52,2
68_SOLARIS_16441,68,16441,Bota Box RedVolution,3L,2242,DELICATO VINEYARDS INC     ,9494,2024-03-24,2024-04-02,2024-04-12,2024-05-10,10.96,3,32.88,2
73_DONCASTER_5138,73,5138,Fireball Cinnamon Whisky,750mL,8004,SAZERAC CO INC             ,8611,2024-01-24,2024-02-03,2024-02-10,2024-03-18,11.1,5,55.5,1
26_KNIFE'S EDGE_2152,26,2152,New Amsterdam Gin,750mL,3252,E & J GALLO WINERY         ,10500,2024-06-02,2024-06-10,2024-06-16,2024-07-30,7.19,12,86.28,1
49_GARIGILL_8082,49,8082,Baileys Irish Cream,1.75L,3960,DIAGEO NORTH AMERICA INC   ,10415,2024-05-27,2024-06-03,2024-06-09,2024-07-13,21.73,2,43.46,1
34_PITMERDEN_27461,34,27461,Ecco Domani Pnt Grigio Venez,750mL,3252,E & J GALLO WINERY         ,12586,2024-10-13,2024-10-19,2024-10-31,2024-12-02,6.12,16,97.92,2
76_DONCASTER_23739,76,23739,Liberty School Cab Svgn,750mL,4425,MARTIGNETTI COMPANIES,9140,2024-02-29,2024-03-09,2024-03-20,2024-04-16,7.25,11,79.75,2
6_GOULCREST_3961,6,3961,Grey Goose La Poire Vodka,750mL,480,BACARDI USA INC            ,12988,2024-11-09,2024-11-16,2024-11-25,2024-12-22,18.17,6,109.02,1
12_LEESIDE_38370,12,38370,Oyster Bay Svgn Bl Marlboro,750mL,4425,MARTIGNETTI COMPANIES,12425,2024-10-02,2024-10-13,2024-10-25,2024-12-04,6.59,10,65.9,2
37_PAETHSMOUTH_26945,37,26945,Ferrari-Carano Fume Bl,750mL,2000,SOUTHERN WINE & SPIRITS NE ,9794,2024-04-14,2024-04-22,2024-04-28,2024-05-29,6.77,12,81.24,2
9_BLACKPOOL_4261,9,4261,Capt Morgan Spiced Rum,1.75L,3960,DIAGEO NORTH AMERICA INC   ,9585,2024-03-31,2024-04-04,2024-04-15,2024-05-26,16.17,9,145.53,1
21_BALERNO_5277,21,5277,Arrow Sloe Gin,750mL,8352,LUXCO INC                  ,10786,2024-06-22,2024-06-28,2024-07-10,2024-08-19,6.05,3,18.15,1
30_CULCHETH_3421,30,3421,Stolichnaya Blueberi,50mL,8664,"STOLI GROUP,(USA) LLC      ",12175,2024-09-19,2024-09-29,2024-10-03,2024-11-12,1.46,1,1.46,1
10_HORNSEY_126,10,126,Grey Goose Vodka,Liter,480,BACARDI USA INC            ,9929,2024-04-25,2024-05-03,2024-05-16,2024-06-20,20.14,7,140.98,1
49_GARIGILL_6854,49,6854,Carlo Rossi Burgundy Calif,4L,3252,E & J GALLO WINERY         ,10617,2024-06-10,2024-06-15,2024-06-24,2024-08-01,9.86,4,39.44,2
50_MOUNTMEND_6349,50,6349,Glen Ellen Chard RSV,1.5L,9815,WINE GROUP INC             ,11605,2024-08-10,2024-08-17,2024-08-26,2024-10-02,4.63,36,166.68,2
67_EANVERNESS_43809,67,43809,R M Woodbridge Pnt Nr,1.5L,1392,CONSTELLATION BRANDS INC   ,9955,2024-04-26,2024-05-03,2024-05-11,2024-06-22,5.84,12,70.08,2
64_CESTERFIELD_34134,64,34134,Turning Leaf RSV Chard Cal,1.5L,3252,E & J GALLO WINERY         ,11431,2024-07-31,2024-08-08,2024-08-21,2024-10-01,5.84,6,35.04,2
81_PEMBROKE_3343,81,3343,Bombay Sapphire Gin,375mL,480,BACARDI USA INC            ,13238,2024-11-27,2024-12-09,2024-12-20,2025-01-23,9.46,12,113.52,1
9_BLACKPOOL_3040,9,3040,Tito's Handmade Vodka,Liter,4425,MARTIGNETTI COMPANIES,10247,2024-05-16,2024-05-25,2024-06-07,2024-07-05,16.54,9,148.86,1
66_EANVERNESS_26399,66,26399,Trapiche Malbec Mendoza Oak,750mL,9815,WINE GROUP INC             ,10532,2024-06-03,2024-06-10,2024-06-19,2024-07-16,3.94,9,35.46,2
12_LEESIDE_31465,12,31465,Franzia Tap Chard,5L,9815,WINE GROUP INC             ,10950,2024-06-27,2024-07-07,2024-07-19,2024-08-18,10.38,3,31.14,2
67_EANVERNESS_211,67,211,Cold River Gin,750mL,4425,MARTIGNETTI COMPANIES,12425,2024-10-02,2024-10-12,2024-10-25,2024-12-04,19.83,6,118.98,1
11_CARDEND_2517,11,2517,Balvenie 14 Yr Caribean Cask,750mL,3664,WILLIAM GRANT & SONS INC   ,9276,2024-03-09,2024-03-17,2024-03-22,2024-05-06,46.42,6,278.52,1
20_BREDWARDINE_4882,20,4882,Arrow Coffee Brandy,750mL,8352,LUXCO INC                  ,9607,2024-04-01,2024-04-06,2024-04-12,2024-05-12,4.7,24,112.8,1
48_NORFOLK_7393,48,7393,99 Blackberries,750mL,660,SAZERAC NORTH AMERICA INC. ,13298,2024-11-30,2024-12-05,2024-12-12,2025-01-24,12.21,12,146.52,1
54_GUTHRAM_3614,54,3614,Finlandia Vodka,1.75L,1128,BROWN-FORMAN CORP          ,10201,2024-05-13,2024-05-20,2024-05-24,2024-07-08,15.99,1,15.99,1
32_MOUNTMEND_19821,32,19821,Castello Chianti Classico,750mL,4425,MARTIGNETTI COMPANIES,12525,2024-10-09,2024-10-21,2024-10-26,2024-11-29,10.32,12,123.84,2
43_WOLFORD_2164,43,2164,New Amsterdam Gin,1.75L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,12.14,6,72.84,1
51_ABERDEEN_5616,51,5616,Emmets Irish Cream,1.75L,3960,DIAGEO NORTH AMERICA INC   ,10415,2024-05-27,2024-05-30,2024-06-09,2024-07-13,15.38,6,92.28,1
73_DONCASTER_25588,73,25588,High Valley Znfdl,750mL,2000,SOUTHERN WINE & SPIRITS NE ,9993,2024-04-28,2024-05-05,2024-05-09,2024-06-25,20.26,12,243.12,2
81_PEMBROKE_41252,81,41252,Beringer Classic Pnt Grigio,1.5L,9819,TREASURY WINE ESTATES      ,13524,2024-12-14,2024-12-22,2025-01-03,2025-02-01,5.13,4,20.52,2
74_PAENTMARWY_1232,74,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,9390,2024-03-18,2024-03-25,2024-04-03,2024-05-02,15.93,63,1003.59,1
7_STANMORE_8111,7,8111,Smirnoff 80 Proof,50mL,3960,DIAGEO NORTH AMERICA INC   ,8271,2023-12-31,2024-01-05,2024-01-14,2024-02-11,0.77,103,79.31,1
55_DRY GULCH_3180,55,3180,New Amsterdam Vodka,1.75L,3252,E & J GALLO WINERY         ,13358,2024-12-05,2024-12-13,2024-12-21,2025-02-01,10.94,29,317.26,1
11_CARDEND_3913,11,3913,Svedka Vodka,1.75L,1392,CONSTELLATION BRANDS INC   ,8360,2024-01-06,2024-01-11,2024-01-21,2024-02-25,14.28,6,85.68,1
49_GARIGILL_8978,49,8978,Riunite Lambrusco,3L,516,BANFI PRODUCTS CORP        ,12599,2024-10-14,2024-10-18,2024-10-28,2024-12-08,10.78,4,43.12,2
12_LEESIDE_38546,12,38546,Mark West Pnt Nr Sonoma,750mL,1392,CONSTELLATION BRANDS INC   ,12457,2024-10-04,2024-10-11,2024-10-25,2024-11-28,5.06,11,55.66,2
45_VERITAS_2100,45,2100,Canadian Regal,1.75L,9552,M S WALKER INC             ,12756,2024-10-25,2024-11-02,2024-11-07,2024-12-25,7.24,18,130.32,1
23_ARBINGTON_7878,23,7878,Allens Coffee Brandy,1.75L,9552,M S WALKER INC             ,12490,2024-10-06,2024-10-13,2024-10-19,2024-11-28,9.99,44,439.56,1
43_WOLFORD_3802,43,3802,Three Olives Vodka,1.75L,7245,PROXIMO SPIRITS INC.       ,8714,2024-01-31,2024-02-10,2024-02-18,2024-03-19,13.43,24,322.32,1
15_WANBORNE_6861,15,6861,Sutter Home Clsc Wh Znfdl,187mL 4 Pk,8892,TRINCHERO FAMILY ESTATES   ,11184,2024-07-13,2024-07-22,2024-07-31,2024-09-04,4.13,6,24.78,2
34_PITMERDEN_14930,34,14930,Yellow Tail Moscato,1.5L,4425,MARTIGNETTI COMPANIES,10573,2024-06-07,2024-06-13,2024-06-26,2024-07-28,5.93,3,17.79,2
51_ABERDEEN_8512,51,8512,Baileys Irish Cream,750mL,3960,DIAGEO NORTH AMERICA INC   ,9199,2024-03-04,2024-03-11,2024-03-21,2024-04-29,14.72,7,103.04,1
56_BEGGAR'S HOLE_6396,56,6396,Taylor Dry Sherry,1.5L,1392,CONSTELLATION BRANDS INC   ,11956,2024-09-05,2024-09-15,2024-09-20,2024-10-27,5.12,6,30.72,2
66_EANVERNESS_12772,66,12772,Joel Gott Chard,750mL,8892,TRINCHERO FAMILY ESTATES   ,12837,2024-10-30,2024-11-08,2024-11-20,2024-12-25,9.2,12,110.4,2
38_GOULCREST_63,38,63,Herradura Reposado Tequila,750mL,1128,BROWN-FORMAN CORP          ,11668,2024-08-16,2024-08-25,2024-09-04,2024-09-29,30.46,4,121.84,1
50_MOUNTMEND_23390,50,23390,Conti Zecca Primitivo,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12142,2024-09-16,2024-09-21,2024-09-27,2024-10-28,2.95,24,70.8,2
67_EANVERNESS_13163,67,13163,Barefoot Bubbly Moscato,750mL,3252,E & J GALLO WINERY         ,9169,2024-03-02,2024-03-11,2024-03-18,2024-04-26,5.47,35,191.45,2
7_STANMORE_6560,7,6560,Rocky Peak Hard Cinnamon,750mL,8150,SEA HAGG DISTILLERY LLC    ,11983,2024-09-06,2024-09-16,2024-09-26,2024-11-02,13.76,23,316.48,1
50_MOUNTMEND_25757,50,25757,Stonehedge Meritage 13 Napa,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13063,2024-11-14,2024-11-25,2024-12-06,2025-01-14,11.36,11,124.96,2
32_MOUNTMEND_27644,32,27644,Cline Znfdl Cal,750mL,4425,MARTIGNETTI COMPANIES,10438,2024-05-29,2024-06-06,2024-06-17,2024-07-31,6.84,12,82.08,2
11_CARDEND_12343,11,12343,Bota Box Znfdl,3L,2242,DELICATO VINEYARDS INC     ,12415,2024-10-02,2024-10-10,2024-10-24,2024-11-30,11.18,3,33.54,2
66_EANVERNESS_6918,66,6918,Franzia Tap Cab Svgn,5L,9815,WINE GROUP INC             ,12987,2024-11-08,2024-11-15,2024-11-23,2024-12-28,10.95,4,43.8,2
27_MOUNTMEND_4262,27,4262,Capt Morgan Spiced Rum,750mL,3960,DIAGEO NORTH AMERICA INC   ,10260,2024-05-17,2024-05-24,2024-06-06,2024-07-14,11.19,11,123.09,1
76_DONCASTER_6575,76,6575,Kendall Jackson RSV Svgn Bl,750mL,10000,MAJESTIC FINE WINES        ,10009,2024-04-29,2024-05-06,2024-05-16,2024-06-23,5.84,9,52.56,2
2_ASHBORNE_3725,2,3725,Three Olives Pomegranate,750mL,7245,PROXIMO SPIRITS INC.       ,11850,2024-08-29,2024-09-08,2024-09-18,2024-10-25,9.35,12,112.2,1
9_BLACKPOOL_14706,9,14706,Cupcake Prosecco,750mL,9815,WINE GROUP INC             ,9347,2024-03-14,2024-03-23,2024-04-01,2024-04-30,4.6,11,50.6,2
60_IRRAGIN_3913,60,3913,Svedka Vodka,1.75L,1392,CONSTELLATION BRANDS INC   ,9331,2024-03-14,2024-03-21,2024-04-04,2024-05-04,14.28,12,171.36,1
14_BROMWICH_10927,14,10927,Barefoot Sparklng Pnt Grigio,750mL,3252,E & J GALLO WINERY         ,10953,2024-06-28,2024-07-06,2024-07-13,2024-08-14,6.57,12,78.84,2
46_TYWARDREATH_1886,46,1886,Seagrams 7 Crown,750mL,3960,DIAGEO NORTH AMERICA INC   ,9302,2024-03-11,2024-03-16,2024-03-28,2024-04-30,7.96,12,95.52,1
12_LEESIDE_8329,12,8329,R Mondavi Chard Pvt Sel,750mL,1392,CONSTELLATION BRANDS INC   ,9523,2024-03-27,2024-04-07,2024-04-17,2024-05-18,4.68,12,56.16,2
56_BEGGAR'S HOLE_5364,56,5364,Kahlua,1.75L,17035,PERNOD RICARD USA          ,8257,2023-12-30,2024-01-07,2024-01-13,2024-02-25,23.07,4,92.28,1
60_IRRAGIN_3227,60,3227,Taaka Gin,1.75L,8004,SAZERAC CO INC             ,10727,2024-06-17,2024-06-24,2024-06-29,2024-08-04,6.86,6,41.16,1
76_DONCASTER_2746,76,2746,Laphroaig Cairdeas Islay,750mL,12546,JIM BEAM BRANDS COMPANY    ,11549,2024-08-08,2024-08-19,2024-08-24,2024-09-22,51.42,18,925.56,1
76_DONCASTER_23159,76,23159,Champlain Orchards Ice Cider,375mL,9552,M S WALKER INC             ,12560,2024-10-11,2024-10-20,2024-10-25,2024-12-07,17.56,6,105.36,2
61_AETHELNEY_24458,61,24458,Franciscan Magnificat Red,750mL,1392,CONSTELLATION BRANDS INC   ,12792,2024-10-27,2024-11-02,2024-11-08,2024-12-16,26.52,6,159.12,2
30_CULCHETH_23049,30,23049,Benziger Svgn Bl N Cst,750mL,9815,WINE GROUP INC             ,11138,2024-07-10,2024-07-21,2024-07-27,2024-09-04,6.12,12,73.44,2
73_DONCASTER_3969,73,3969,Jose Cuervo Tradicional,750mL,7245,PROXIMO SPIRITS INC.       ,11291,2024-07-20,2024-07-29,2024-08-07,2024-09-08,14.67,12,176.04,1
25_CAERSHIRE_44038,25,44038,Barefoot Pnt Grigio Cal,1.5L,3252,E & J GALLO WINERY         ,8879,2024-02-11,2024-02-19,2024-02-25,2024-04-06,5.86,4,23.44,2
76_DONCASTER_2429,76,2429,Jim Beam Double Oak,750mL,12546,JIM BEAM BRANDS COMPANY    ,13325,2024-12-02,2024-12-08,2024-12-13,2025-01-23,19.68,12,236.16,1
