InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
64_CESTERFIELD_4042,64,4042,Bacardi Dragon Berry,50mL,1,0.99,0.99,2024-01-18,50.0,1,0.05,480,BACARDI USA INC            
74_PAENTMARWY_41751,74,41751,Clos du Bois Pnt Grigio Cal,750mL,1,8.99,8.99,2024-10-29,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
30_CULCHETH_4878,30,4878,Allens Coffee Brandy,750mL,1,6.49,6.49,2024-01-09,750.0,1,0.79,9552,M S WALKER INC             
1_HARDERSFIELD_41070,1,41070,Angeline Chard RRV,750mL,1,12.99,12.99,2024-03-05,750.0,2,0.11,9552,M S WALKER INC             
68_SOLARIS_8790,68,8790,Bolla Valpolicella,1.5L,1,15.99,15.99,2024-12-15,1500.0,2,0.22,516,BANFI PRODUCTS CORP        
32_MOUNTMEND_3940,32,3940,Pearl Cucumber Vodka,750mL,1,10.99,10.99,2024-01-24,750.0,1,0.79,8352,LUXCO INC                  
72_HARDERSFIELD_29212,72,29212,R Mondavi Merlot Pvt Sel,750mL,1,6.98,6.98,2024-10-14,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
66_EANVERNESS_2140,66,2140,West Cork Barrel Proof Ltd R,750mL,1,51.99,51.99,2024-12-21,750.0,1,0.79,9552,M S WALKER INC             
76_DONCASTER_1532,76,1532,Crown Royal Honey Limited,750mL,7,160.93,22.99,2024-08-21,750.0,1,5.51,3960,DIAGEO NORTH AMERICA INC   
37_PAETHSMOUTH_8111,37,8111,Smirnoff 80 Proof,50mL,7,6.93,0.99,2024-10-31,50.0,1,0.37,3960,DIAGEO NORTH AMERICA INC   
74_PAENTMARWY_904,74,904,Malibu Rum,Liter,2,33.98,16.99,2024-04-22,1000.0,1,2.1,17035,PERNOD RICARD USA          
35_HALIVAARA_3893,35,3893,Zhenka 80 Proof,1.75L,7,69.93,9.99,2024-02-05,1750.0,1,12.86,9552,M S WALKER INC             
67_EANVERNESS_7198,67,7198,New Amsterdam Pineapple Vdka,750mL,1,10.99,10.99,2024-11-04,750.0,1,0.79,3252,E & J GALLO WINERY         
38_GOULCREST_5445,38,5445,Jagermeister Liqueur,750mL,7,111.93,15.99,2024-07-08,750.0,1,5.51,3089,SIDNEY FRANK IMPORTING CO  
73_DONCASTER_36991,73,36991,Duck Pond Pnt Gris Ore,750mL,1,10.99,10.99,2024-12-15,750.0,2,0.11,10754,PERFECTA WINES             
54_GUTHRAM_16289,54,16289,Barefoot Bubbly Pink Moscato,750mL,1,6.95,6.95,2024-08-21,750.0,2,0.11,3252,E & J GALLO WINERY         
7_STANMORE_3522,7,3522,Platinum 7X Distilled Vodka,1.75L,3,38.97,12.99,2024-07-30,1750.0,1,5.51,8004,SAZERAC CO INC             
8_ALNERWICK_3243,8,3243,Burnetts Vodka,1.75L,7,87.43,12.49,2024-05-14,1750.0,1,12.86,3924,HEAVEN HILL DISTILLERIES   
49_GARIGILL_415,49,415,Jose Cuervo Especial,Liter,1,20.99,20.99,2024-05-06,1000.0,1,1.05,7245,PROXIMO SPIRITS INC.       
38_GOULCREST_16695,38,16695,Ch Hyot Brdx Castillon,750mL,1,15.99,15.99,2024-09-21,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
68_SOLARIS_1770,68,1770,Jack Daniels Tennessee Fire,1.75L,1,37.99,37.99,2024-08-28,1750.0,1,1.84,1128,BROWN-FORMAN CORP          
37_PAETHSMOUTH_8498,37,8498,R M Woodbridge Svgn Bl Cal,1.5L,2,19.98,9.99,2024-10-07,1500.0,2,0.45,1392,CONSTELLATION BRANDS INC   
44_PORTHCRAWL_7320,44,7320,Malibu Rum Punch RTD,1.75L,1,17.99,17.99,2024-07-22,1750.0,1,1.84,17035,PERNOD RICARD USA          
11_CARDEND_11970,11,11970,Zaccagnini Montepulciano Rsv,750mL,7,104.93,14.99,2024-05-21,750.0,2,0.79,2000,SOUTHERN WINE & SPIRITS NE 
48_NORFOLK_3858,48,3858,Grey Goose Vodka,750mL,2,45.98,22.99,2024-07-10,750.0,1,1.57,480,BACARDI USA INC            
55_DRY GULCH_39256,55,39256,Schmitt Sohne Relax Mosel,750mL,2,19.98,9.99,2024-05-03,750.0,2,0.22,9552,M S WALKER INC             
50_MOUNTMEND_41831,50,41831,BV Coastal Estate Cab Svgn,375mL,2,10.98,5.49,2024-09-17,375.0,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
25_CAERSHIRE_42118,25,42118,Jewell Towne Seyval NH,750mL,1,10.49,10.49,2024-03-05,750.0,2,0.11,17032,JEWELL TOWNE VINEYARDS     
7_STANMORE_2690,7,2690,Black Velvet Reserve,750mL,1,9.99,9.99,2024-03-15,750.0,1,0.79,1392,CONSTELLATION BRANDS INC   
10_HORNSEY_3326,10,3326,Jenkins Gin,1.75L,1,9.99,9.99,2024-06-13,1750.0,1,1.84,9552,M S WALKER INC             
71_CLARCTON_14701,71,14701,Cupcake Red Velvet,750mL,2,13.98,6.99,2024-07-29,750.0,2,0.22,9815,WINE GROUP INC             
76_DONCASTER_28497,76,28497,Warre's Fine Selected Ruby P,750mL,1,12.99,12.99,2024-10-14,750.0,2,0.11,1587,VINEYARD BRANDS INC        
9_BLACKPOOL_3316,9,3316,Ciroc Peach Vodka,375mL,1,15.49,15.49,2024-08-19,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
64_CESTERFIELD_3835,64,3835,Smirnoff Raspberry Vodka,750mL,1,10.99,10.99,2024-05-22,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
54_GUTHRAM_8654,54,8654,M & R Sweet Vermouth,375mL,1,5.29,5.29,2024-02-19,375.0,2,0.06,480,BACARDI USA INC            
36_LEWES_5251,36,5251,DeKuyper Buttershots Schnpps,50mL,1,0.99,0.99,2024-01-09,50.0,1,0.05,12546,JIM BEAM BRANDS COMPANY    
23_ARBINGTON_2436,23,2436,Crown Royal,375mL,1,14.99,14.99,2024-02-28,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
64_CESTERFIELD_19357,64,19357,Kendall Jackson Vntnr Rsv Ch,375mL,3,17.97,5.99,2024-06-01,375.0,2,0.17,10000,MAJESTIC FINE WINES        
32_MOUNTMEND_1886,32,1886,Seagrams 7 Crown,750mL,6,65.94,10.99,2024-11-06,750.0,1,4.72,3960,DIAGEO NORTH AMERICA INC   
32_MOUNTMEND_1180,32,1180,Evan Williams Black Label B,1.75L,2,41.98,20.99,2024-05-06,1750.0,1,3.67,3924,HEAVEN HILL DISTILLERIES   
73_DONCASTER_8288,73,8288,Korbel Brut,750mL,2,25.98,12.99,2024-05-01,750.0,2,0.22,1128,BROWN-FORMAN CORP          
45_VERITAS_4199,45,4199,Sauza Blanco Tequila,1.75L,1,21.99,21.99,2024-12-09,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_4201,1,4201,Calico Jack Silver Rum,1.75L,1,12.99,12.99,2024-03-02,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_16329,1,16329,Battle Axe Malbec Mendoza,750mL,1,15.99,15.99,2024-08-11,750.0,2,0.11,9552,M S WALKER INC             
33_HORNSEY_27644,33,27644,Cline Znfdl Cal,750mL,3,29.97,9.99,2024-01-31,750.0,2,0.34,4425,MARTIGNETTI COMPANIES
50_MOUNTMEND_3102,50,3102,Smirnoff Traveler,1.75L,3,53.97,17.99,2024-03-07,1750.0,1,5.51,3960,DIAGEO NORTH AMERICA INC   
71_CLARCTON_21308,71,21308,Chloe Pnt Grigio,750mL,3,32.97,10.99,2024-11-15,750.0,2,0.34,9815,WINE GROUP INC             
51_ABERDEEN_29169,51,29169,Franzia Tap Merlot,5L,1,15.99,15.99,2024-03-20,5000.0,2,0.75,9815,WINE GROUP INC             
9_BLACKPOOL_3511,9,3511,New Amsterdam Vodka,750mL,2,19.98,9.99,2024-09-02,750.0,1,1.57,3252,E & J GALLO WINERY         
11_CARDEND_2122,11,2122,Canadian Club 1858,750mL,2,19.98,9.99,2024-06-23,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
69_MOUNTMEND_42350,69,42350,Black Box Shiraz Cntrl Coast,3L,1,18.99,18.99,2024-08-03,3000.0,2,0.45,1392,CONSTELLATION BRANDS INC   
39_EASTHALLOW_3837,39,3837,Skyy Vodka,50mL,3,2.97,0.99,2024-03-04,50.0,1,0.16,11567,CAMPARI AMERICA            
73_DONCASTER_4752,73,4752,Flor de Cana 4Yr Gold Rum,1.75L,1,19.99,19.99,2024-08-08,1750.0,1,1.84,3664,WILLIAM GRANT & SONS INC   
75_BARNCOMBE_43809,75,43809,R M Woodbridge Pnt Nr,1.5L,2,19.98,9.99,2024-04-27,1500.0,2,0.45,1392,CONSTELLATION BRANDS INC   
5_SUTTON_43809,5,43809,R M Woodbridge Pnt Nr,1.5L,1,8.99,8.99,2024-07-29,1500.0,2,0.22,1392,CONSTELLATION BRANDS INC   
34_PITMERDEN_3020,34,3020,Pinnacle Blueberry Vodka,750mL,2,21.98,10.99,2024-05-21,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_3412,1,3412,Skyy Infusions Pineapple,750mL,1,9.99,9.99,2024-08-12,750.0,1,0.79,11567,CAMPARI AMERICA            
71_CLARCTON_3747,71,3747,Gordons Vodka Traveler,750mL,1,6.99,6.99,2024-04-27,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
32_MOUNTMEND_37828,32,37828,Yellow Tail Shiraz/Cab Ausl,1.5L,1,9.99,9.99,2024-11-14,1500.0,2,0.22,4425,MARTIGNETTI COMPANIES
8_ALNERWICK_8678,8,8678,Banfi Chianti Clsc RSV,750mL,2,27.98,13.99,2024-01-14,750.0,2,0.22,516,BANFI PRODUCTS CORP        
43_WOLFORD_33149,43,33149,Alamos Ridge Malbec Mendoza,750mL,1,9.99,9.99,2024-09-10,750.0,2,0.11,3252,E & J GALLO WINERY         
66_EANVERNESS_8448,66,8448,Cruzan Aged Dark Rum,750mL,2,19.98,9.99,2024-05-04,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
23_ARBINGTON_3612,23,3612,Taaka Vodka,1.75L,7,62.93,8.99,2024-06-18,1750.0,1,12.86,8004,SAZERAC CO INC             
25_CAERSHIRE_28856,25,28856,Seghesio Znfdl Sonoma,750mL,3,59.85,19.95,2024-12-09,750.0,2,0.34,4425,MARTIGNETTI COMPANIES
21_BALERNO_39384,21,39384,F Coppola Diamond Pnt Nr,750mL,1,14.99,14.99,2024-03-22,750.0,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
50_MOUNTMEND_6682,50,6682,R M Woodbridge Chard Cal,1.5L,1,11.99,11.99,2024-02-12,1500.0,2,0.22,1392,CONSTELLATION BRANDS INC   
8_ALNERWICK_3310,8,3310,Pinnacle Vodka,375mL,1,5.99,5.99,2024-12-05,375.0,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_4181,1,4181,Calypso Spiced Rum,1.75L,3,35.97,11.99,2024-01-10,1750.0,1,5.51,660,SAZERAC NORTH AMERICA INC. 
60_IRRAGIN_5731,60,5731,Malibu Passion Fruit Rum,750mL,1,11.99,11.99,2024-07-28,750.0,1,0.79,17035,PERNOD RICARD USA          
62_KILMARNOCK_3638,62,3638,Pinnacle Whipped,50mL,1,0.99,0.99,2024-08-28,50.0,1,0.05,12546,JIM BEAM BRANDS COMPANY    
58_HARTLEPOOL_5399,58,5399,Goldschlager Cinnamon Schna,50mL,2,3.98,1.99,2024-03-28,50.0,1,0.1,3960,DIAGEO NORTH AMERICA INC   
6_GOULCREST_27503,6,27503,Ch Ste Michelle Hrse Hvn Svg,750mL,1,11.99,11.99,2024-10-15,750.0,2,0.11,8673,STE MICHELLE WINE ESTATES  
69_MOUNTMEND_200,69,200,Luxardo Maraschino Liqueur,750mL,2,59.98,29.99,2024-03-10,750.0,1,1.57,9165,ULTRA BEVERAGE COMPANY LLP 
55_DRY GULCH_43225,55,43225,Ch Beauchene Chtnf Pape RSV,750mL,2,53.98,26.99,2024-08-05,750.0,2,0.22,10754,PERFECTA WINES             
67_EANVERNESS_12586,67,12586,C Y Toro Frontera Malbec,1.5L,1,8.99,8.99,2024-09-13,1500.0,2,0.22,516,BANFI PRODUCTS CORP        
17_OLDHAM_3876,17,3876,Smirnoff 80 Proof,1.75L,7,132.93,18.99,2024-10-22,1750.0,1,12.86,3960,DIAGEO NORTH AMERICA INC   
59_CLAETHORPES_3344,59,3344,Bombay Sapphire Gin,750mL,1,24.99,24.99,2024-04-07,750.0,1,0.79,480,BACARDI USA INC            
6_GOULCREST_3836,6,3836,Smirnoff Citrus Vodka,750mL,2,21.98,10.99,2024-05-28,750.0,1,1.57,3960,DIAGEO NORTH AMERICA INC   
53_HILLFAR_5212,53,5212,Margaritaville Silver,1.75L,1,19.99,19.99,2024-03-08,1750.0,1,1.84,8004,SAZERAC CO INC             
73_DONCASTER_20377,73,20377,Duval-Leroy Prestige Rose,750mL,1,42.99,42.99,2024-03-21,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
71_CLARCTON_8726,71,8726,Baileys Irish Cream,50mL,3,5.97,1.99,2024-06-06,50.0,1,0.16,3960,DIAGEO NORTH AMERICA INC   
11_CARDEND_3684,11,3684,Fleischmanns Royal Vodka,1.75L,4,39.96,9.99,2024-07-29,1750.0,1,7.35,660,SAZERAC NORTH AMERICA INC. 
49_GARIGILL_5708,49,5708,Dr McGillicuddy's Root Beer,50mL,8,7.92,0.99,2024-06-24,50.0,1,0.42,8004,SAZERAC CO INC             
73_DONCASTER_36558,73,36558,Cruz Garcia Real Sangria Re,1.5L,1,9.99,9.99,2024-11-21,1500.0,2,0.22,8320,SHAW ROSS INT L IMP LTD    
38_GOULCREST_8053,38,8053,Seagrams 7 Crown,50mL,14,13.86,0.99,2024-09-21,50.0,1,0.74,3960,DIAGEO NORTH AMERICA INC   
34_PITMERDEN_18860,34,18860,Barefoot Refresh Summer Red,750mL,1,5.99,5.99,2024-02-06,750.0,2,0.11,3252,E & J GALLO WINERY         
34_PITMERDEN_35472,34,35472,R M Woodbridge Pnt Grigio,1.5L,18,161.82,8.99,2024-07-08,1500.0,2,4.05,1392,CONSTELLATION BRANDS INC   
44_PORTHCRAWL_8072,44,8072,Taittinger Brut La Francais,750mL,1,36.99,36.99,2024-12-15,750.0,2,0.11,4692,KOBRAND CORPORATION        
27_MOUNTMEND_3960,27,3960,Tortilla Gold Tequila Liquer,1.75L,5,69.95,13.99,2024-02-06,1750.0,1,9.19,8004,SAZERAC CO INC             
56_BEGGAR'S HOLE_39335,56,39335,Phillips Seven Deadly Znfdl,750mL,1,11.95,11.95,2024-07-10,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
38_GOULCREST_44828,38,44828,Nicolis Valpo Clsc,750mL,1,13.99,13.99,2024-08-06,750.0,2,0.11,90024,VINILANDIA USA             
1_HARDERSFIELD_8023,1,8023,DeKuyper Triple Sec,750mL,26,116.74,4.49,2024-01-02,750.0,1,20.47,12546,JIM BEAM BRANDS COMPANY    
75_BARNCOMBE_8627,75,8627,Jadot Beaujolais Villages,750mL,4,31.92,7.98,2024-01-02,750.0,2,0.45,4692,KOBRAND CORPORATION        
23_ARBINGTON_13097,23,13097,Menage a Trois Chard,750mL,1,10.99,10.99,2024-01-27,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
73_DONCASTER_16180,73,16180,Skinnygirl Sangria,750mL,1,12.99,12.99,2024-08-07,750.0,2,0.11,12546,JIM BEAM BRANDS COMPANY    
20_BREDWARDINE_2120,20,2120,Canadian Club,1.75L,1,16.99,16.99,2024-04-13,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
50_MOUNTMEND_1956,50,1956,Balvenie 12 Yr Doublewood S,750mL,1,62.99,62.99,2024-05-17,750.0,1,0.79,3664,WILLIAM GRANT & SONS INC   
60_IRRAGIN_3252,60,3252,Smirnoff Sourced Cran Apple,750mL,1,10.99,10.99,2024-08-17,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
49_GARIGILL_5096,49,5096,DeKuyper Peachtree Schnapps,750mL,1,9.99,9.99,2024-05-16,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
50_MOUNTMEND_3610,50,3610,Smirnoff Cranberry Vodka,750mL,1,12.99,12.99,2024-06-13,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
32_MOUNTMEND_2757,32,2757,Johnnie Walker Red Label,1.75L,2,57.98,28.99,2024-11-19,1750.0,1,3.67,3960,DIAGEO NORTH AMERICA INC   
61_AETHELNEY_40483,61,40483,Drylands Svgn Bl Marlboro,750mL,1,14.99,14.99,2024-07-29,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
49_GARIGILL_15009,49,15009,Sean Minor Cab Svgn,750mL,1,19.99,19.99,2024-04-02,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
14_BROMWICH_4226,14,4226,Bacardi Superior Rum Trav,750mL,1,9.99,9.99,2024-06-23,750.0,1,0.79,480,BACARDI USA INC            
25_CAERSHIRE_10579,25,10579,High Note Malbec Mendoza,750mL,2,21.98,10.99,2024-04-03,750.0,2,0.22,7153,PINE STATE TRADING CO      
55_DRY GULCH_8432,55,8432,Berentzen Icemint Schnapps,50mL,5,4.95,0.99,2024-03-26,50.0,1,0.26,4425,MARTIGNETTI COMPANIES
73_DONCASTER_3579,73,3579,Ciroc Pineapple Vodka,375mL,1,15.49,15.49,2024-02-21,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
2_ASHBORNE_13807,2,13807,Oh Schist Rsl,750mL,2,17.98,8.99,2024-07-09,750.0,2,0.22,9552,M S WALKER INC             
44_PORTHCRAWL_4262,44,4262,Capt Morgan Spiced Rum,750mL,1,14.99,14.99,2024-03-14,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
62_KILMARNOCK_5170,62,5170,Dr McGillicuddy's Apple Pie,750mL,1,13.99,13.99,2024-07-21,750.0,1,0.79,8004,SAZERAC CO INC             
69_MOUNTMEND_13492,69,13492,Barefoot Cellars Pnt Nr,1.5L,1,8.75,8.75,2024-06-15,1500.0,2,0.22,3252,E & J GALLO WINERY         
74_PAENTMARWY_24327,74,24327,La Crema Pnt Nr Sonoma Cst,750mL,1,19.99,19.99,2024-04-26,750.0,2,0.11,10000,MAJESTIC FINE WINES        
66_EANVERNESS_27203,66,27203,DeLoach Ethans Vyd Znfdl,750mL,2,25.98,12.99,2024-11-03,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
72_HARDERSFIELD_28323,72,28323,M & R Bianco Vermouth,750mL,1,7.49,7.49,2024-03-01,750.0,2,0.11,480,BACARDI USA INC            
74_PAENTMARWY_4903,74,4903,Bacardi Superior Rum,200mL,1,3.99,3.99,2024-01-18,200.0,1,0.21,480,BACARDI USA INC            
73_DONCASTER_1657,73,1657,Dalwhinnie Distillers Edtion,750mL,2,139.98,69.99,2024-05-26,750.0,1,1.57,3960,DIAGEO NORTH AMERICA INC   
29_AYLESBURY_2105,29,2105,Black Velvet Toasted Caramel,750mL,1,9.99,9.99,2024-07-22,750.0,1,0.79,1392,CONSTELLATION BRANDS INC   
73_DONCASTER_16610,73,16610,Leese-Fitch Cab Svgn,750mL,1,10.99,10.99,2024-05-23,750.0,2,0.11,653,STATE WINE & SPIRITS   
44_PORTHCRAWL_17176,44,17176,Beringer Classic Chard,1.5L,1,9.99,9.99,2024-02-16,1500.0,2,0.22,9819,TREASURY WINE ESTATES      
23_ARBINGTON_2678,23,2678,Michter's Straight Rye,750mL,1,41.99,41.99,2024-07-21,750.0,1,0.79,4425,MARTIGNETTI COMPANIES
66_EANVERNESS_211,66,211,Cold River Gin,750mL,4,107.96,26.99,2024-08-20,750.0,1,3.15,4425,MARTIGNETTI COMPANIES
34_PITMERDEN_3919,34,3919,Hornitos Reposado Tequila,375mL,1,12.99,12.99,2024-02-14,375.0,1,0.39,12546,JIM BEAM BRANDS COMPANY    
38_GOULCREST_25269,38,25269,R Mondavi Cab Svgn Pvt Sel,750mL,5,44.95,8.99,2024-12-09,750.0,2,0.56,1392,CONSTELLATION BRANDS INC   
20_BREDWARDINE_8085,20,8085,Wild Turkey,1.75L,1,29.99,29.99,2024-12-30,1750.0,1,1.84,11567,CAMPARI AMERICA            
25_CAERSHIRE_21100,25,21100,Robert Hall 13 Syrah,750mL,2,27.98,13.99,2024-06-02,750.0,2,0.22,653,STATE WINE & SPIRITS   
50_MOUNTMEND_3997,50,3997,Hornitos Plata Tequila,750mL,1,17.99,17.99,2024-05-19,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
12_LEESIDE_5438,12,5438,Emmets Irish Cream,750mL,1,9.99,9.99,2024-05-04,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
38_GOULCREST_14622,38,14622,La Marca Prosecco,750mL,4,55.96,13.99,2024-01-12,750.0,2,0.45,3252,E & J GALLO WINERY         
69_MOUNTMEND_24829,69,24829,Cecchi Chianti Classico,750mL,1,9.99,9.99,2024-10-12,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
68_SOLARIS_1789,68,1789,Jack Daniels Tennesse Fire,750mL,1,22.99,22.99,2024-06-06,750.0,1,0.79,1128,BROWN-FORMAN CORP          
38_GOULCREST_25386,38,25386,Champagne Pommerey 04 Gr Cru,750mL,1,49.99,49.99,2024-05-28,750.0,2,0.11,1601,VRANKEN AMERICA            
68_SOLARIS_3682,68,3682,Belvedere Vodka,750mL,3,68.97,22.99,2024-07-20,750.0,1,2.36,8112,MOET HENNESSY USA INC      
66_EANVERNESS_14250,66,14250,Ruta 22 Malbec,750mL,4,39.96,9.99,2024-10-22,750.0,2,0.45,4425,MARTIGNETTI COMPANIES
60_IRRAGIN_15548,60,15548,Seaglass Chard,750mL,1,8.99,8.99,2024-01-19,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
69_MOUNTMEND_39648,69,39648,Ch Ste Michelle Indn W Chard,750mL,1,14.99,14.99,2024-12-24,750.0,2,0.11,8673,STE MICHELLE WINE ESTATES  
21_BALERNO_3899,21,3899,Platinum 7X Distilled Vodka,375mL,6,23.94,3.99,2024-09-29,375.0,1,2.36,8004,SAZERAC CO INC             
17_OLDHAM_3512,17,3512,Pinnacle Vodka,1.75L,9,152.91,16.99,2024-05-27,1750.0,1,16.54,12546,JIM BEAM BRANDS COMPANY    
7_STANMORE_1737,7,1737,Makers Mark,1.75L,1,49.99,49.99,2024-12-17,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
49_GARIGILL_5597,49,5597,DeKuyper Watermelon Pucker,750mL,2,19.98,9.99,2024-09-03,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
67_EANVERNESS_25808,67,25808,Edna Valley Chard,750mL,3,35.97,11.99,2024-08-27,750.0,2,0.34,3252,E & J GALLO WINERY         
14_BROMWICH_3896,14,3896,Zhenka Vodka,375mL,2,6.58,3.29,2024-06-21,375.0,1,0.79,9552,M S WALKER INC             
72_HARDERSFIELD_4227,72,4227,Bacardi Superior Rum Trav,1.75L,7,118.93,16.99,2024-06-26,1750.0,1,12.86,480,BACARDI USA INC            
38_GOULCREST_34430,38,34430,Frei Bros RSV Pnt Nr RRV,750mL,2,41.98,20.99,2024-08-22,750.0,2,0.22,3252,E & J GALLO WINERY         
33_HORNSEY_7995,33,7995,Patron Reposado Tequila,50mL,1,6.49,6.49,2024-09-05,50.0,1,0.05,9165,ULTRA BEVERAGE COMPANY LLP 
60_IRRAGIN_2721,60,2721,Johnnie Walker Green Label,750mL,1,59.99,59.99,2024-06-05,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
15_WANBORNE_508,15,508,Bacardi Superior Rum,Liter,3,38.97,12.99,2024-11-08,1000.0,1,3.15,480,BACARDI USA INC            
15_WANBORNE_3244,15,3244,Burnetts Vodka,750mL,2,13.58,6.79,2024-05-10,750.0,1,1.57,3924,HEAVEN HILL DISTILLERIES   
34_PITMERDEN_5440,34,5440,Jagermeister Liqueur,1.75L,4,139.96,34.99,2024-05-21,1750.0,1,7.35,3089,SIDNEY FRANK IMPORTING CO  
64_CESTERFIELD_40425,64,40425,Mionetto Prosecco Brut,750mL,1,13.99,13.99,2024-02-07,750.0,2,0.11,9552,M S WALKER INC             
76_DONCASTER_3397,76,3397,Ciroc Red Berry Vodka,750mL,3,86.97,28.99,2024-01-14,750.0,1,2.36,3960,DIAGEO NORTH AMERICA INC   
73_DONCASTER_28081,73,28081,Gandia Hoya de Cadenas RSV,750mL,1,8.99,8.99,2024-01-09,750.0,2,0.11,7153,PINE STATE TRADING CO      
78_EASTHAVEN_7293,78,7293,Chi Chi's Skinny Margarita,1.75L,1,8.99,8.99,2024-01-15,1750.0,1,1.84,660,SAZERAC NORTH AMERICA INC. 
25_CAERSHIRE_8746,25,8746,Cavit Pinot Grigio,750mL,6,41.94,6.99,2024-09-05,750.0,2,0.68,6785,PALM BAY INTERNATIONAL INC 
74_PAENTMARWY_634,74,634,Cruzan Aged Light Rum,Liter,1,13.99,13.99,2024-05-28,1000.0,1,1.05,12546,JIM BEAM BRANDS COMPANY    
46_TYWARDREATH_3896,46,3896,Zhenka Vodka,375mL,1,3.29,3.29,2024-02-22,375.0,1,0.39,9552,M S WALKER INC             
40_BULLMAR_6635,40,6635,Gallo Twin Valley Hearty Bur,1.5L,1,9.99,9.99,2024-03-03,1500.0,2,0.22,3252,E & J GALLO WINERY         
73_DONCASTER_32508,73,32508,C Krug Merlot Napa,750mL,1,22.99,22.99,2024-04-17,750.0,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
27_MOUNTMEND_5952,27,5952,Jagermeister Liqueur,50mL,4,7.96,1.99,2024-02-12,50.0,1,0.21,3089,SIDNEY FRANK IMPORTING CO  
37_PAETHSMOUTH_38370,37,38370,Oyster Bay Svgn Bl Marlboro,750mL,1,8.95,8.95,2024-07-13,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
15_WANBORNE_8428,15,8428,Trader Vics Macadamia Nut,750mL,1,16.99,16.99,2024-12-21,750.0,1,0.79,9206,PHILLIPS PRODUCTS CO.      
18_FURNESS_8446,18,8446,Richards Wild Irish Rose Red,1.5L,1,5.99,5.99,2024-04-29,1500.0,1,1.57,1392,CONSTELLATION BRANDS INC   
66_EANVERNESS_2665,66,2665,Dewars White Label,750mL,1,23.99,23.99,2024-06-23,750.0,1,0.79,480,BACARDI USA INC            
79_BALLYMENA_415,79,415,Jose Cuervo Especial,Liter,2,41.98,20.99,2024-05-28,1000.0,1,2.1,7245,PROXIMO SPIRITS INC.       
38_GOULCREST_26560,38,26560,Castello di Bossi Chianti Cl,750mL,1,15.99,15.99,2024-10-06,750.0,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
73_DONCASTER_41254,73,41254,Ch St Jean Merlot Cal,750mL,2,23.98,11.99,2024-04-22,750.0,2,0.22,9819,TREASURY WINE ESTATES      
75_BARNCOMBE_26092,75,26092,Blackstone Merlot Cal,750mL,2,21.98,10.99,2024-09-28,750.0,2,0.22,1392,CONSTELLATION BRANDS INC   
66_EANVERNESS_19270,66,19270,Veuve Clicquot Brut Yellow,375mL,1,24.99,24.99,2024-08-18,375.0,2,0.06,8112,MOET HENNESSY USA INC      
71_CLARCTON_4246,71,4246,Bacardi Superior Rum,375mL,1,7.99,7.99,2024-01-25,375.0,1,0.39,480,BACARDI USA INC            
76_DONCASTER_11827,76,11827,Cupcake Merlot,750mL,1,6.99,6.99,2024-08-28,750.0,2,0.11,9815,WINE GROUP INC             
